row_id,scope,source_name,source_type,module_family,function_name,function_visibility,severity,risk_score,migration_status,migration_status_fr,target_layer,current_coverage,rationale,next_action,evidence
APPS_SCRIPT_FUNCTION_1003,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiFindRegistryMatchesForSheet_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=508 prefix=mvpqaicSiFindRegistryMatchesForSheet
APPS_SCRIPT_FUNCTION_1004,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiWeakNameMatch_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=526 prefix=mvpqaicSiWeakNameMatch
APPS_SCRIPT_FUNCTION_1005,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiExtractSheetRefsFromRegistryRow_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=532 prefix=mvpqaicSiExtractSheetRefsFromRegistryRow
APPS_SCRIPT_FUNCTION_1006,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiReadHeaders_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=543 prefix=mvpqaicSiReadHeaders
APPS_SCRIPT_FUNCTION_1007,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiFindHeaders_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=551 prefix=mvpqaicSiFindHeaders
APPS_SCRIPT_FUNCTION_1008,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiSummarizeInventory_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=564 prefix=mvpqaicSiSummarizeInventory
APPS_SCRIPT_FUNCTION_1009,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiSummarizeCross_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=589 prefix=mvpqaicSiSummarizeCross
APPS_SCRIPT_FUNCTION_1010,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiReadSheet_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=610 prefix=mvpqaicSiReadSheet
APPS_SCRIPT_FUNCTION_1011,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiGetOrCreate_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=631 prefix=mvpqaicSiGetOrCreate
APPS_SCRIPT_FUNCTION_1012,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiEnsureHeaders_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=637 prefix=mvpqaicSiEnsureHeaders
APPS_SCRIPT_FUNCTION_1013,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiWriteObjects_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=645 prefix=mvpqaicSiWriteObjects
APPS_SCRIPT_FUNCTION_1014,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiFormatInventory_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=658 prefix=mvpqaicSiFormatInventory
APPS_SCRIPT_FUNCTION_1015,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiFormatCross_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=664 prefix=mvpqaicSiFormatCross
APPS_SCRIPT_FUNCTION_1016,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiFormatBase_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=670 prefix=mvpqaicSiFormatBase
APPS_SCRIPT_FUNCTION_1017,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiApplyValidations_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=697 prefix=mvpqaicSiApplyValidations
APPS_SCRIPT_FUNCTION_1018,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiApplyConditional_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=707 prefix=mvpqaicSiApplyConditional
APPS_SCRIPT_FUNCTION_1019,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,addEq,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=713 prefix=
APPS_SCRIPT_FUNCTION_1020,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiHeaderMap_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=735 prefix=mvpqaicSiHeaderMap
APPS_SCRIPT_FUNCTION_1021,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiRunId_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=741 prefix=mvpqaicSiRunId
APPS_SCRIPT_FUNCTION_1022,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiSafeNumber_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=747 prefix=mvpqaicSiSafeNumber
APPS_SCRIPT_FUNCTION_1023,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiSafeBool_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=756 prefix=mvpqaicSiSafeBool
APPS_SCRIPT_FUNCTION_1024,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiSafety_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=760 prefix=mvpqaicSiSafety
APPS_SCRIPT_FUNCTION_1025,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiResult_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=777 prefix=mvpqaicSiResult
APPS_SCRIPT_FUNCTION_1026,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiLog_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=790 prefix=mvpqaicSiLog
APPS_SCRIPT_FUNCTION_1027,APPS_SCRIPT_FUNCTION,mvpqaic_21_sheet_inventory_cross_audit_core.js,APPS_SCRIPT_FUNCTION,AUDIT_INVENTORY,mvpqaicSiError_,INTERNAL,INFO,0,KEEP_AS_EXPORT_SOURCE,Garder comme source d’export lecture seule,LOCAL_DOCS + REFLEX_UI,DISCOVERED_FROM_FUNCTION_INDEX,Audit et preuves.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=795 prefix=mvpqaicSiError
APPS_SCRIPT_FUNCTION_1028,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_FrontendRenameMigrationVersion,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=36 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_1029,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_FrontendRenameMigrationStatus,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=47 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_1030,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_FrontendRenameMigrationDryRun,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=51 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_1031,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,MVPQAIC_FrontendRenameMigrationApplySafe,PUBLIC,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=55 prefix=MVPQAIC
APPS_SCRIPT_FUNCTION_1032,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameEvaluate_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=115 prefix=mvpqaicFrontendRenameEvaluate
APPS_SCRIPT_FUNCTION_1033,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameBuildPlan_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=150 prefix=mvpqaicFrontendRenameBuildPlan
APPS_SCRIPT_FUNCTION_1034,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameResult_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=173 prefix=mvpqaicFrontendRenameResult
APPS_SCRIPT_FUNCTION_1035,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameRunId_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=185 prefix=mvpqaicFrontendRenameRunId
APPS_SCRIPT_FUNCTION_1036,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameErrorCode_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=189 prefix=mvpqaicFrontendRenameErrorCode
APPS_SCRIPT_FUNCTION_1037,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameErrorMessage_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=196 prefix=mvpqaicFrontendRenameErrorMessage
APPS_SCRIPT_FUNCTION_1038,APPS_SCRIPT_FUNCTION,mvpqaic_22_frontend_sheet_rename_migration_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,mvpqaicFrontendRenameLog_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=200 prefix=mvpqaicFrontendRenameLog
APPS_SCRIPT_FUNCTION_1039,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,aiRuntimeReferenceInit,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=351 prefix=
APPS_SCRIPT_FUNCTION_1040,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,gptResponseIntakeInit,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=391 prefix=
APPS_SCRIPT_FUNCTION_1041,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,journalIntakeStatus,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=440 prefix=
APPS_SCRIPT_FUNCTION_1042,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,intakePrepareRefs,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=482 prefix=
APPS_SCRIPT_FUNCTION_1043,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,intakeAnalyzeRawResponse,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=532 prefix=
APPS_SCRIPT_FUNCTION_1044,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,journalAppendFromIntake,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=644 prefix=
APPS_SCRIPT_FUNCTION_1045,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,intakeNewBlank,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=768 prefix=
APPS_SCRIPT_FUNCTION_1046,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,intakePostJournalPromptLoop,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=819 prefix=
APPS_SCRIPT_FUNCTION_1047,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,intakeApplyApprovedDraftToLibrary,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=915 prefix=
APPS_SCRIPT_FUNCTION_1048,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,ensureAiReferenceLayout_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=978 prefix=ensureAiReferenceLayout
APPS_SCRIPT_FUNCTION_1049,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,ensureDefaultAiRuntimeRow_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=1021 prefix=ensureDefaultAiRuntimeRow
APPS_SCRIPT_FUNCTION_1050,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,formatAiReferenceSheet_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=1059 prefix=formatAiReferenceSheet
APPS_SCRIPT_FUNCTION_1051,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,ensureIntakeLayout_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=1102 prefix=ensureIntakeLayout
APPS_SCRIPT_FUNCTION_1052,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,defaultIntakeValue_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=1129 prefix=defaultIntakeValue
APPS_SCRIPT_FUNCTION_1053,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,applyIntakeValidations_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=1139 prefix=applyIntakeValidations
APPS_SCRIPT_FUNCTION_1054,APPS_SCRIPT_FUNCTION,mvpqaic_23_gpt_response_intake_core.js,APPS_SCRIPT_FUNCTION,QAIC_BRIDGE,prepareIntakeRefsInternal_,INTERNAL,INFO,0,PYTHON_REWRITE,Réécrire en Python,PYTHON_SERVICE + READONLY_EXPORT,DISCOVERED_FROM_FUNCTION_INDEX,Logique métier à sortir d’Apps Script.,Grouper par fonctionnalité et confirmer équivalent Python/Reflex ou retrait.,line=1181 prefix=prepareIntakeRefsInternal
