"item_id","theme","relative_path","source_path","source_exists","final_file","integrated_in_final_candidate","source_zone","archive_allowed","archive_execute_now","archive_target_policy"
"ITEM-001416","SHEETS_COCKPITS","01_DOCS\VALIDATION\P5R_APPSHEET_MVP_VALIDATION_EVIDENCE_REFRESH_20260616-042630.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P5R_APPSHEET_MVP_VALIDATION_EVIDENCE_REFRESH_20260616-042630.md","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001449","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_20260616-044954.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_20260616-044954.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001452","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_20260616-044954.json","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_20260616-044954.json","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001455","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_20260616-044954.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_20260616-044954.md","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001461","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_MAXI_20260616-120729.json","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_MAXI_20260616-120729.json","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001462","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_MAXI_20260616-120729.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_INVENTORY_READONLY_MAXI_20260616-120729.md","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001450","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_TAB_INVENTORY_READONLY_20260616-044954.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_TAB_INVENTORY_READONLY_20260616-044954.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001453","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_TAB_INVENTORY_READONLY_20260616-044954.json","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_TAB_INVENTORY_READONLY_20260616-044954.json","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001458","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6C_LIVE_SHEET_TAB_INVENTORY_READONLY_MAXI_20260616-120729.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6C_LIVE_SHEET_TAB_INVENTORY_READONLY_MAXI_20260616-120729.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001474","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6E2_EXPORT_AUDIT_MAXI_20260616-122111.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6E2_EXPORT_AUDIT_MAXI_20260616-122111.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001555","SHEETS_COCKPITS","01_DOCS\VALIDATION\P6F_MANUAL_REVIEW_COMPLETION_PACK_MAXI_20260616-122438\P6E2_EXPORT_AUDIT_MAXI_20260616-122111.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P6F_MANUAL_REVIEW_COMPLETION_PACK_MAXI_20260616-122438\P6E2_EXPORT_AUDIT_MAXI_20260616-122111.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001611","SHEETS_COCKPITS","01_DOCS\VALIDATION\P7A_SAFE_STRUCTURE_REVIEW_MAXI_20260616-125914\P7A_MVP_PRIORITY_TABLES_MAXI_20260616-125914.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P7A_SAFE_STRUCTURE_REVIEW_MAXI_20260616-125914\P7A_MVP_PRIORITY_TABLES_MAXI_20260616-125914.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001609","SHEETS_COCKPITS","01_DOCS\VALIDATION\P7A_SAFE_STRUCTURE_REVIEW_MAXI_20260616-125914\P7A_TABLE_STRUCTURE_CLASSIFICATION_MAXI_20260616-125914.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P7A_SAFE_STRUCTURE_REVIEW_MAXI_20260616-125914\P7A_TABLE_STRUCTURE_CLASSIFICATION_MAXI_20260616-125914.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001616","SHEETS_COCKPITS","01_DOCS\VALIDATION\P7A2_CORE_ALIAS_RESOLUTION_MAXI_20260616-130602\P7A_TABLE_STRUCTURE_CLASSIFICATION_MAXI_20260616-125914.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P7A2_CORE_ALIAS_RESOLUTION_MAXI_20260616-130602\P7A_TABLE_STRUCTURE_CLASSIFICATION_MAXI_20260616-125914.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001620","SHEETS_COCKPITS","01_DOCS\VALIDATION\P7A2_CORE_ALIAS_RESOLUTION_MAXI_20260616-130602\P7A2_MISSING_CORE_TABLES_MAXI_20260616-130602.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P7A2_CORE_ALIAS_RESOLUTION_MAXI_20260616-130602\P7A2_MISSING_CORE_TABLES_MAXI_20260616-130602.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001619","SHEETS_COCKPITS","01_DOCS\VALIDATION\P7A2_CORE_ALIAS_RESOLUTION_MAXI_20260616-130602\P7A2_RESOLVED_CORE_TABLES_MAXI_20260616-130602.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P7A2_CORE_ALIAS_RESOLUTION_MAXI_20260616-130602\P7A2_RESOLVED_CORE_TABLES_MAXI_20260616-130602.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001658","SHEETS_COCKPITS","01_DOCS\VALIDATION\P8A_QAIC_REVOLUT_X_COMPATIBILITY_AUDIT_NO_APPLY_20260616-152359\P8A_QAIC_RELEVANT_SHEETS_AUDIT_20260616-152359.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P8A_QAIC_REVOLUT_X_COMPATIBILITY_AUDIT_NO_APPLY_20260616-152359\P8A_QAIC_RELEVANT_SHEETS_AUDIT_20260616-152359.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001757","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B_LIVE_HEADER_READONLY_AUDIT_NO_APPLY_20260616-161924\P9B_LIVE_SHEET_METADATA_20260616-161924.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B_LIVE_HEADER_READONLY_AUDIT_NO_APPLY_20260616-161924\P9B_LIVE_SHEET_METADATA_20260616-161924.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001853","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_FIXED_KNOWN_SHEETS_HEADER_REPORT_20260616-173629.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_FIXED_KNOWN_SHEETS_HEADER_REPORT_20260616-173629.md","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001850","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_FIXED_SHEET_READ_STATUS_20260616-173629.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_FIXED_SHEET_READ_STATUS_20260616-173629.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001851","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_LIVE_HEADERS_FIXED_LIST_20260616-173629.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_LIVE_HEADERS_FIXED_LIST_20260616-173629.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001854","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_MANIFEST_20260616-173629.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_MANIFEST_20260616-173629.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001852","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_SUMMARY_20260616-173629.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B10_FIXED_KNOWN_SHEETS_HEADER_READONLY_NO_APPLY_20260616-173629\P9B10_SUMMARY_20260616-173629.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001779","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B2_LIVE_HEADER_READONLY_AUDIT_NO_APPLY_20260616-164255\P9B2_LIVE_SHEET_STATUS_20260616-164255.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B2_LIVE_HEADER_READONLY_AUDIT_NO_APPLY_20260616-164255\P9B2_LIVE_SHEET_STATUS_20260616-164255.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001783","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B3_LIVE_INVENTORY_HEADER_READONLY_AUDIT_NO_APPLY_20260616-164645\P9B3_LIVE_SHEET_INVENTORY_20260616-164645.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B3_LIVE_INVENTORY_HEADER_READONLY_AUDIT_NO_APPLY_20260616-164645\P9B3_LIVE_SHEET_INVENTORY_20260616-164645.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001792","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_LIVE_HEADERS_ALL_20260616-165002.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_LIVE_HEADERS_ALL_20260616-165002.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001791","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_LIVE_SHEET_INVENTORY_20260616-165002.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_LIVE_SHEET_INVENTORY_20260616-165002.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001795","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_MANIFEST_20260616-165002.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_MANIFEST_20260616-165002.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001790","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_SPREADSHEET_ACCESS_TEST_20260616-165002.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_SPREADSHEET_ACCESS_TEST_20260616-165002.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001789","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_SPREADSHEET_ID_CANDIDATES_20260616-165002.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_SPREADSHEET_ID_CANDIDATES_20260616-165002.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001793","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_SUMMARY_20260616-165002.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_SUMMARY_20260616-165002.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001794","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_TARGET_ACCESS_DIAGNOSTIC_REPORT_20260616-165002.md","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165002\P9B4_TARGET_ACCESS_DIAGNOSTIC_REPORT_20260616-165002.md","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001799","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165407\P9B4_LIVE_HEADERS_ALL_20260616-165407.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165407\P9B4_LIVE_HEADERS_ALL_20260616-165407.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
"ITEM-001798","SHEETS_COCKPITS","01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165407\P9B4_LIVE_SHEET_INVENTORY_20260616-165407.csv","G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\VALIDATION\P9B4_SPREADSHEET_TARGET_ACCESS_DIAGNOSTIC_NO_APPLY_20260616-165407\P9B4_LIVE_SHEET_INVENTORY_20260616-165407.csv","True","📊 MVP_QAIC_SHEETS_COCKPITS_FINAL_FUSED_v0.2.2.md","TRUE","MAIN_FOLDER","YES_CANDIDATE_CANONICAL_DUPLICATE_AFTER_HUMAN_REVIEW","NO","P203B4_ONLY_IF_HUMAN_AUTHORIZED"
