status,source,target,sha256,bytes,row,source_relative_path,target_relative_path,mode,r5_bucket
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\ARCHITECTURE\🧠 DECISION_JOURNAL_USAGE_AND_PROMPT_IMPROVEMENT_LOOP_0.4.6.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\ARCHITECTURE\🧠 DECISION_JOURNAL_USAGE_AND_PROMPT_IMPROVEMENT_LOOP_0.4.6.md,c43d2c50957cece35599f738707762a200729e5d1cf85408a9753c05ae2b5b52,1183,59,01_DOCS/ARCHITECTURE/🧠 DECISION_JOURNAL_USAGE_AND_PROMPT_IMPROVEMENT_LOOP_0.4.6.md,FINAL/fusion_inbox_R6/ARCHITECTURE/🧠 DECISION_JOURNAL_USAGE_AND_PROMPT_IMPROVEMENT_LOOP_0.4.6.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_ARCHITECTURE_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\ARCHITECTURE\🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_APPSHEET_QAIC_PYTHON_0.6.2.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\ARCHITECTURE\🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_APPSHEET_QAIC_PYTHON_0.6.2.md,13ccb01776ce5724ee020e4ee3f14d7c1be9c09dc7dddde1d00a319105d49706,5112,60,01_DOCS/ARCHITECTURE/🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_APPSHEET_QAIC_PYTHON_0.6.2.md,FINAL/fusion_inbox_R6/ARCHITECTURE/🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_APPSHEET_QAIC_PYTHON_0.6.2.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_ARCHITECTURE_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\ARCHITECTURE\🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_0.7.2_REAL_FULL_SOURCE_FUSION.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\ARCHITECTURE\🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_0.7.2_REAL_FULL_SOURCE_FUSION.md,633070d246dbabb9a6f33cf21e1730957bfc1da600dbc32dc219f51f258d04b9,8554,61,01_DOCS/ARCHITECTURE/🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_0.7.2_REAL_FULL_SOURCE_FUSION.md,FINAL/fusion_inbox_R6/ARCHITECTURE/🧱 ARCHITECTURE_MVP_QAIC_LEXIQUE_FIRST_0.7.2_REAL_FULL_SOURCE_FUSION.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_ARCHITECTURE_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\MANIFEST\MANIFEST_MVP_QAIC_DOCS_0.2.0.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\MANIFEST\MANIFEST_MVP_QAIC_DOCS_0.2.0.md,cd8a7e8dbf624a8edd21f68684c0d37f4577b6a31620bc657fe792d723d59a28,1065,62,01_DOCS/MANIFEST/MANIFEST_MVP_QAIC_DOCS_0.2.0.md,FINAL/fusion_inbox_R6/MANIFEST/MANIFEST_MVP_QAIC_DOCS_0.2.0.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_MANIFEST_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\MANIFEST\MANIFEST_MVP_QAIC_DOCS_0.2.1.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\MANIFEST\MANIFEST_MVP_QAIC_DOCS_0.2.1.md,7ce40c4fe5fa5227967a5616b090a4963197ed7e8fb670f7c48c220550b3450d,1623,63,01_DOCS/MANIFEST/MANIFEST_MVP_QAIC_DOCS_0.2.1.md,FINAL/fusion_inbox_R6/MANIFEST/MANIFEST_MVP_QAIC_DOCS_0.2.1.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_MANIFEST_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\MANIFEST\MANIFEST_MVP_QAIC_INSTRUCTIONS_0.5.0_UI_FULL_FUSION.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\MANIFEST\MANIFEST_MVP_QAIC_INSTRUCTIONS_0.5.0_UI_FULL_FUSION.md,b0e8bb665825cf385b91a9a93239dc8ea75a5883fa4e39bd1281ce189325c07d,1543,64,01_DOCS/MANIFEST/MANIFEST_MVP_QAIC_INSTRUCTIONS_0.5.0_UI_FULL_FUSION.md,FINAL/fusion_inbox_R6/MANIFEST/MANIFEST_MVP_QAIC_INSTRUCTIONS_0.5.0_UI_FULL_FUSION.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_MANIFEST_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\MANIFEST\manifest_MVPQAIC_REFERENCE_DOCS_0.6.2_REAL_FUSION_REPAIR.json,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\MANIFEST\manifest_MVPQAIC_REFERENCE_DOCS_0.6.2_REAL_FUSION_REPAIR.json,e59413d199de9b63f9f00c74ee3a8eea8327c70eb56cf9569205aa65086936a7,2404,65,01_DOCS/MANIFEST/manifest_MVPQAIC_REFERENCE_DOCS_0.6.2_REAL_FUSION_REPAIR.json,FINAL/fusion_inbox_R6/MANIFEST/manifest_MVPQAIC_REFERENCE_DOCS_0.6.2_REAL_FUSION_REPAIR.json,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_MANIFEST_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_DOCS_0.2.0.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_DOCS_0.2.0.md,22b5d9e60077bde7ad026d961d0a1571bab973d9235f840801368a41b06c7e29,995,66,01_DOCS/README/README_MVP_QAIC_DOCS_0.2.0.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_DOCS_0.2.0.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_DOCS_0.2.1.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_DOCS_0.2.1.md,64c80f1c8422e809c323702ad3b1fc0abc46d6319582974ac8ed2c9b0c6c49ac,996,67,01_DOCS/README/README_MVP_QAIC_DOCS_0.2.1.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_DOCS_0.2.1.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2C_FRONTEND_RENAME_SAFE_FALLBACKS_0.8.0.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_P2C_FRONTEND_RENAME_SAFE_FALLBACKS_0.8.0.md,5492a5ef5deef576a962a9774dd9cfd64c91d14de8d61538d0cf57fa31e8e006,1110,68,01_DOCS/README/README_MVP_QAIC_P2C_FRONTEND_RENAME_SAFE_FALLBACKS_0.8.0.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_P2C_FRONTEND_RENAME_SAFE_FALLBACKS_0.8.0.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_P2C_FRONTEND_RENAME_CORRECTED.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_P2C_FRONTEND_RENAME_CORRECTED.md,9df40fa90f1b900b77953846be0565bda18b2f307a11d1f89070e5b65a14d749,974,69,01_DOCS/README/README_P2C_FRONTEND_RENAME_CORRECTED.md,FINAL/fusion_inbox_R6/README/README_P2C_FRONTEND_RENAME_CORRECTED.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2I_PROMPT_WORKFLOW_UX_DRAFT_APPROVAL_0.9.5.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_P2I_PROMPT_WORKFLOW_UX_DRAFT_APPROVAL_0.9.5.md,469d908a132153e5a39e988da2b319ee93b2fd20c1fbbc3a12d19c2060257555,2056,70,01_DOCS/README/README_MVP_QAIC_P2I_PROMPT_WORKFLOW_UX_DRAFT_APPROVAL_0.9.5.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_P2I_PROMPT_WORKFLOW_UX_DRAFT_APPROVAL_0.9.5.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2J_FORCED_ROW_HEIGHTS_HOTFIX_1.0.0_SAFE.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_P2J_FORCED_ROW_HEIGHTS_HOTFIX_1.0.0_SAFE.md,5072ec4b91072fbb8d8a0e838d8ade9815920e487ef8dcf02bde1dde3d1c2d75,833,71,01_DOCS/README/README_MVP_QAIC_P2J_FORCED_ROW_HEIGHTS_HOTFIX_1.0.0_SAFE.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_P2J_FORCED_ROW_HEIGHTS_HOTFIX_1.0.0_SAFE.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P2L_JOURNAL_UI_AND_INSTRUCTIONS_1.0.2_SAFE.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_P2L_JOURNAL_UI_AND_INSTRUCTIONS_1.0.2_SAFE.md,8ec63bf3951f36704bac37e533b5f59d661af9515aab15384f85637e93896205,722,72,01_DOCS/README/README_MVP_QAIC_P2L_JOURNAL_UI_AND_INSTRUCTIONS_1.0.2_SAFE.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_P2L_JOURNAL_UI_AND_INSTRUCTIONS_1.0.2_SAFE.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_INSTRUCTIONS_0.5.0.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_INSTRUCTIONS_0.5.0.md,17c6483dbf1bf3e371a49fab3dc7e906d5b0b5500296ac3cdb3c7b49f2f65bd1,633,73,01_DOCS/README/README_MVP_QAIC_INSTRUCTIONS_0.5.0.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_INSTRUCTIONS_0.5.0.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P3A1_STRICT_BASELINE_FUSION_1.4.1_SAFE.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_P3A1_STRICT_BASELINE_FUSION_1.4.1_SAFE.md,a591bdfa775a523806898a873982a279ab97861db3ad0e8ed308af015bb7b1aa,1562,74,01_DOCS/README/README_MVP_QAIC_P3A1_STRICT_BASELINE_FUSION_1.4.1_SAFE.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_P3A1_STRICT_BASELINE_FUSION_1.4.1_SAFE.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_MVP_QAIC_P3E_RISK_PLAYBOOK_POSITION_ACTION_SIMPLE_APPLY_1.4.5_SAFE.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_MVP_QAIC_P3E_RISK_PLAYBOOK_POSITION_ACTION_SIMPLE_APPLY_1.4.5_SAFE.md,729ec3d08a6faa77edae74f79bc5a78322ff209a9cdb71bc4ef00d1e50aa73c1,1488,75,01_DOCS/README/README_MVP_QAIC_P3E_RISK_PLAYBOOK_POSITION_ACTION_SIMPLE_APPLY_1.4.5_SAFE.md,FINAL/fusion_inbox_R6/README/README_MVP_QAIC_P3E_RISK_PLAYBOOK_POSITION_ACTION_SIMPLE_APPLY_1.4.5_SAFE.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\README_VALIDATION_PACK_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\README_VALIDATION_PACK_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md,e8e1aa1d92adbb3bb3fea1dc70bee28e1fe869e7dd6c84e5e32d38e651f4a22d,1260,76,01_DOCS/README/README_VALIDATION_PACK_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md,FINAL/fusion_inbox_R6/README/README_VALIDATION_PACK_MVP_QAIC_0.6.2_REAL_FUSION_REPAIR.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\README\🧠 SYNTHESE_MVP_QAIC_PROJECT_CONTEXT_0.6.2_REAL_FUSION_REPAIR.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\README\🧠 SYNTHESE_MVP_QAIC_PROJECT_CONTEXT_0.6.2_REAL_FUSION_REPAIR.md,818893c0b8f3e210a73f12ba6d6b9e526d20726d200e5103460e44d7461d878b,1057,77,01_DOCS/README/🧠 SYNTHESE_MVP_QAIC_PROJECT_CONTEXT_0.6.2_REAL_FUSION_REPAIR.md,FINAL/fusion_inbox_R6/README/🧠 SYNTHESE_MVP_QAIC_PROJECT_CONTEXT_0.6.2_REAL_FUSION_REPAIR.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_README_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\NOTICE_UTILISATION\NOTICE_UTILISATION_MVP_QAIC_P2F_GPT_RESPONSE_INTAKE_0.8.0.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\NOTICE_UTILISATION\NOTICE_UTILISATION_MVP_QAIC_P2F_GPT_RESPONSE_INTAKE_0.8.0.md,2b6a12f738adf52cfe1a01f58fd6df0fd98506264fe1b71d560b5d3d035f3dad,2917,78,01_DOCS/NOTICE_UTILISATION/NOTICE_UTILISATION_MVP_QAIC_P2F_GPT_RESPONSE_INTAKE_0.8.0.md,FINAL/fusion_inbox_R6/NOTICE_UTILISATION/NOTICE_UTILISATION_MVP_QAIC_P2F_GPT_RESPONSE_INTAKE_0.8.0.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_NOTICE_UTILISATION_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\SYNTHESE\synthese_lexique_mvp_crypto_project_context_0.7.2_REAL_FULL_SOURCE_FUSION.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\SYNTHESE\synthese_lexique_mvp_crypto_project_context_0.7.2_REAL_FULL_SOURCE_FUSION.md,98c6782db61fb74b84c70359c2a39ee0f729a796adc7d85f020f4bf28e73ce05,18113,79,01_DOCS/SYNTHESE/synthese_lexique_mvp_crypto_project_context_0.7.2_REAL_FULL_SOURCE_FUSION.md,FINAL/fusion_inbox_R6/SYNTHESE/synthese_lexique_mvp_crypto_project_context_0.7.2_REAL_FULL_SOURCE_FUSION.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_SYNTHESE_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\LEXIQUE\lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\LEXIQUE\lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md,c9a2f8b78ad1b2915eeb69dec5f264e83418394f7c1953023b5f0202f90d4c47,29188,80,01_DOCS/LEXIQUE/lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md,FINAL/fusion_inbox_R6/LEXIQUE/lexique_crypto_methodes_signaux_trading_pro_0.7.2_REAL_FULL_SOURCE_FUSION.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_01_DOCS_LEXIQUE_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\FINAL_FUSED\MVP_QAIC_PY\📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\FINAL_FUSED\MVP_QAIC_PY\📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md,aaeee5f4bc5685d2e62e3bb1aff6de7fa1ae64c87400b7984b67d2e1bf935506,113936,81,01_DOCS/FINAL_FUSED/MVP_QAIC_PY/📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md,FINAL/fusion_inbox_R6/FINAL_FUSED/MVP_QAIC_PY/📘 MVP_QAIC_CDC_CONTRACT_FINAL_FUSED_v0.2.2.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_FINAL_FUSED_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\FINAL_FUSED\MVP_QAIC_PY\🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\FINAL_FUSED\MVP_QAIC_PY\🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md,60bc34e8569001f3cbb57e429d47db473cb0bd8e9ad37c03b5406aef915ef99f,96420,82,01_DOCS/FINAL_FUSED/MVP_QAIC_PY/🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md,FINAL/fusion_inbox_R6/FINAL_FUSED/MVP_QAIC_PY/🧭 MVP_QAIC_INSTRUCTIONS_GOVERNANCE_FINAL_FUSED_v0.2.2.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_FINAL_FUSED_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\01_DOCS\FINAL_FUSED\MVP_QAIC_PY\🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\FINAL\fusion_inbox_R6\FINAL_FUSED\MVP_QAIC_PY\🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md,215bb97e3c5d8d94b8184fb656932bc1b946561ee659b19c733e717e24b0ea01,97084,83,01_DOCS/FINAL_FUSED/MVP_QAIC_PY/🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md,FINAL/fusion_inbox_R6/FINAL_FUSED/MVP_QAIC_PY/🚀 MVP_QAIC_NOTICE_RUNBOOK_FINAL_FUSED_v0.2.2.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_FINAL_FUSED_CANDIDATE
COPIED,G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\📈 QAIC\🛠️ MVP QAIC — Crypto Signal OS\04_APPSHEET\RUNBOOK\🧭 APPSHEET_SETUP_RUNBOOK_MVP_QAIC_0.3.2.md,C:\JRb_TRADING_OS\MVP_QAIC_PY\docs\imported_from_crypto_signal_os\04_APPSHEET\RUNBOOK\🧭 APPSHEET_SETUP_RUNBOOK_MVP_QAIC_0.3.2.md,55de45ad3faa434b4346d5b32ea75328cfaae47bc85191cfef6dbe8f25010149,1499,84,04_APPSHEET/RUNBOOK/🧭 APPSHEET_SETUP_RUNBOOK_MVP_QAIC_0.3.2.md,imported_from_crypto_signal_os/04_APPSHEET/RUNBOOK/🧭 APPSHEET_SETUP_RUNBOOK_MVP_QAIC_0.3.2.md,COPY_LOCAL_FILE_TO_FUSION_INBOX_AFTER_VALIDATION,SELECT_MISC_FINAL_DOCS_CANDIDATE
