prompt_id,source_path,source_kind,sha12,dup_group,char_count,line_count,has_gem,has_portfolio,has_image,has_review_required,has_usd_reference,has_no_order,has_no_sizing,has_no_auto_apply,has_missing_data,has_blockers,has_schema_rules,has_json_contract,quality_score,risk_score,migration_decision,migration_reason,candidate_extract
PROMPT-ce19678ca01b,05_EXPORTS/P133_GEM_MULTIMODAL_RESPONSE_CAPTURE_IMAGE_USAGE_GATE_20260622_181633/P133_SAMPLE_GEM_RESPONSE_INPUT_MINIFIED.json,REFERENCE_AUDIT,ce19678ca01b,8405a5ad5cec,1762,1,False,True,True,True,True,True,True,True,True,True,False,True,90,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"{""status"":""REVIEW_REQUIRED"",""source_type"":""image"",""reference_currency"":""USD"",""image_used"":true,""copy_paste_text_used"":false,""image_usage_evidence"":{""status"":""IMAGE_USED"",""visual_evidence_summary"":""L’image montre une interface de portefeuille crypto en USD avec une valeur totale visible de 655,66 $, une variation de -117,63 $ et -15.21%, ainsi que les lignes US Dollar, Bitcoin et USDC."",""visible_platform_or_context"":"""
PROMPT-5cd40235b61c,05_EXPORTS/P138A2_R2_SELF_CONTAINED_PATH_CHECK_FIX_20260622_234501/P138A_MIGRATION_PAYLOAD.json,REFERENCE_AUDIT,5cd40235b61c,156583de75e1,79270,1190,True,True,False,True,False,True,True,True,True,True,True,True,90,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""gem_profile"", | ""single_gate"": ""P138B validates blockers before any write"", | ""blocks_if_candidate_has_blockers"": true, | ""NO_ORDER"", | ""NO_SIZING"", | ""NO_AUTO_APPLY_GEM_RESPONSE"", | ""HUMAN_REVIEW_REQUIRED"" | ""gem_id"", | ""blockers"" | ""migration_id"": ""MIG-prompt_01_portfolio_analysis-fe293d100e8c"", | ""prompt_id"": ""prompt_01_portfolio_analysis"", | ""gem_id"": ""UNKNOWN_GEM"", | ""blockers"": [ | ""GEM_ID_MISSING"" | ""gem_id"":"
PROMPT-f5465230d134,05_EXPORTS/P152_REAL_GEM_RESPONSE_IMPORT_OR_STOP_20260623_142527/P152_REAL_GEM_RESPONSE_PAYLOAD.json,REFERENCE_AUDIT,f5465230d134,1e723eb7cfaa,3239,85,False,True,True,True,True,True,True,True,True,True,False,True,90,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": [ | ""human_review_required"": true, | ""blockers"": [], | ""status"": ""IMAGE_USED"", | ""image_used"": true, | ""missing_data"": [ | ""no_order_no_sizing"": true, | ""portfolio"": { | ""portfolio_total_usd"": 640.92, | ""reference_currency"": ""USD"", | ""status"": ""REVIEW_REQUIRED"","
PROMPT-3c0110580cb7,mvp_qaic_py/gem_response_decision_journal_bridge.py,HISTORICAL,3c0110580cb7,c784730dcd97,11375,318,True,False,True,True,False,True,True,True,True,True,True,True,90,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"VERSION = ""MVP_QAIC_P120_GEM_RESPONSE_DECISION_JOURNAL_BRIDGE_0_1_0_SAFE"" | ""NO_AUTO_APPLY_GEM_RESPONSE"", | ""NO_ORDER"", | ""missing_data_count"", | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""no_auto_apply_gem_response"", | if payload.get(""step"") != ""P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE"": | ""contract"": ""P120_GEM_RESPONSE_TO_DECISION_JOURNAL_BRIDGE_LOCAL_ONLY"", | ""purpose"": ""Convert P119 GEM response captu"
PROMPT-e530794dcec8,mvp_qaic_py/gem_response_review_queue.py,HISTORICAL,e530794dcec8,53a9f8d96913,14273,417,True,False,True,True,False,True,True,True,True,True,True,True,90,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"from .gem_prompt_runner_pack import build_expected_gem_output_schema | VERSION = ""MVP_QAIC_P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_0_1_0_SAFE"" | ""GEM_RESPONSE_CAPTURE_ONLY"", | ""NO_AUTO_APPLY_GEM_RESPONSE"", | ""NO_ORDER"", | ""REVIEW_REQUIRED"", | class GemResponseCaptureRequest: | response_run_id: str = ""GEM-RESPONSE-CAPTURE"" | def detect_forbidden_action_blockers(text: str) -> list[str]: | blockers: list[str] = [] | bloc"
PROMPT-9a3571f6494d,mvp_qaic_py/p184_real_gem_session_review_response_parser.py,REFERENCE_AUDIT,9a3571f6494d,3075dd4a0fca,12269,357,True,False,True,True,True,True,True,True,True,True,False,True,90,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""gem_call_executed"": False, | ""auto_apply_gem_response"": False, | def parse_gem_response_text(text: str, *, source_name: str = ""inline"") -> dict[str, Any]: | has_review_required = ""review_required"" in lower | has_image_used = ( | ""image_used"" in lower or ""image_used"" in keys or ""image_usage_evidence"" in lower | has_no_order = ""no_order"" in lower or ""aucun ordre"" in lower or '""order"": false' in lower | has_no_sizing ="
PROMPT-ac13aa181611,05_EXPORTS/P134A_NICEGUI_ROOT_PAGE_LAUNCH_FIX_20260622_193558/P134_LATEST_P132_PROMPT_COPY.md,REFERENCE_AUDIT,ac13aa181611,5abb499f9a5c,5175,176,True,True,True,True,True,True,False,False,True,True,True,True,88,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD | 1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface. | The image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response. | - Les valeurs des enums techniques doivent rester exactes, par exemple `IMAG"
PROMPT-ac13aa181611,05_EXPORTS/P134_NICEGUI_PROMPT_COCKPIT_LOCAL_PRIVATE_20260622_190757/P134_LATEST_P132_PROMPT_COPY.md,REFERENCE_AUDIT,ac13aa181611,5abb499f9a5c,5175,176,True,True,True,True,True,True,False,False,True,True,True,True,88,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD | 1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface. | The image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response. | - Les valeurs des enums techniques doivent rester exactes, par exemple `IMAG"
PROMPT-ac13aa181611,05_EXPORTS/P135B_R3_NICEGUI_UI_RENDER_POLISH_MARKER_FIX_20260622_202343/P134_LATEST_P132_PROMPT_COPY.md,REFERENCE_AUDIT,ac13aa181611,5abb499f9a5c,5175,176,True,True,True,True,True,True,False,False,True,True,True,True,88,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD | 1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface. | The image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response. | - Les valeurs des enums techniques doivent rester exactes, par exemple `IMAG"
PROMPT-ac13aa181611,05_EXPORTS/P135_R2_NICEGUI_OPERATOR_POLISH_COMPAT_FIX_20260622_195252/P134_LATEST_P132_PROMPT_COPY.md,REFERENCE_AUDIT,ac13aa181611,5abb499f9a5c,5175,176,True,True,True,True,True,True,False,False,True,True,True,True,88,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"# P132 GEM Multimodal Portfolio Prompt — Revolut X / USD | 1. One attached image/screenshot from Revolut X or a similar crypto portfolio interface. | The image is part of this main prompt. Do not ask for or create a separate preliminary step where you only read the image. Perform the portfolio extraction and review in this single response. | - Les valeurs des enums techniques doivent rester exactes, par exemple `IMAG"
PROMPT-e6fa8071935e,05_EXPORTS/P112_GEM_PORTFOLIO_PROMPT_USUAL_MODULE_20260622_120413/P112_GEM_PORTFOLIO_PROMPT_SUMMARY.json,HISTORICAL,e6fa8071935e,585c8040a5d9,299,9,True,True,True,True,False,True,True,False,True,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""prompt_id"": ""P112_GEM_PORTFOLIO_PROMPT_USUAL_MODULE"", | ""portfolio_input_mode"": ""IMAGE_REVIEW_REQUIRED"", | ""missing_data_count"": 2, | ""no_order_no_sizing"": true, | ""next"": ""P113_PORTFOLIO_INPUT_NORMALIZER_AND_IMAGE_REVIEW_WORKFLOW"""
PROMPT-8d8adf2bf664,05_EXPORTS/P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404/P119_GEM_RESPONSE_RAW.md,HISTORICAL,8d8adf2bf664,ace2dd84b618,363,12,True,True,True,True,False,True,True,False,True,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": [], | ""decision_status"": ""REVIEW_REQUIRED"", | ""missing_data"": [ | ""portfolio_total_value_eur"" | ""no_order_no_sizing"": true, | ""summary"": ""Sample GEM response capture for P119-R3. Human review required before downstream journal bridge."""
PROMPT-8d39ac6913a8,05_EXPORTS/P186_REAL_OPERATOR_ROUNDTRIP_SMOKE_20260624_104212/P186_ROUNDTRIP_SMOKE_RESULT.json,SMOKE_IGNORED_REFERENCE,8d39ac6913a8,553fe9afc880,1667,38,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""capture_path"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\00_OPERATOR_EXPORTS\\P181_CAPTURE_INBOX\\P186_SMOKE_PORTFOLIO_CAPTURE.png"", | ""response_path"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\00_OPERATOR_EXPORTS\\P181_GEM_RESPONSES\\P186_SMOKE_GEM_RESPONSE.json"", | ""review_status"": ""REVIEW_REQUIRED"", | ""blockers"": [], | ""gem_call_executed"": false, | ""au"
PROMPT-32feda9eec3f,05_EXPORTS/P186_REAL_OPERATOR_ROUNDTRIP_SMOKE_20260624_104212/P186_SUMMARY.json,HISTORICAL,32feda9eec3f,8115c81010ea,1179,33,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""review_status"": ""REVIEW_REQUIRED"", | ""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false, | ""recommended_next"": ""P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE"""
PROMPT-8d81e80daf11,05_EXPORTS/P186_REAL_OPERATOR_ROUNDTRIP_SMOKE_20260624_104825/P186_ROUNDTRIP_SMOKE_RESULT.json,SMOKE_IGNORED_REFERENCE,8d81e80daf11,d25e0dd5559f,1667,38,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""capture_path"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\00_OPERATOR_EXPORTS\\P181_CAPTURE_INBOX\\P186_SMOKE_PORTFOLIO_CAPTURE.png"", | ""response_path"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\00_OPERATOR_EXPORTS\\P181_GEM_RESPONSES\\P186_SMOKE_GEM_RESPONSE.json"", | ""review_status"": ""REVIEW_REQUIRED"", | ""blockers"": [], | ""gem_call_executed"": false, | ""au"
PROMPT-4f1406d94031,05_EXPORTS/P186_REAL_OPERATOR_ROUNDTRIP_SMOKE_20260624_104825/P186_SUMMARY.json,HISTORICAL,4f1406d94031,d2bf5c19a12e,1179,33,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""review_status"": ""REVIEW_REQUIRED"", | ""blockers"": [], | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false, | ""recommended_next"": ""P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE"""
PROMPT-f72daf2db3d1,05_EXPORTS/P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE_20260624_104926/P187_REAL_MANUAL_CASE_GATE.json,HISTORICAL,f72daf2db3d1,adbfd363fff7,1229,34,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""STATUS"": ""WAITING_P187_REAL_MANUAL_PORTFOLIO_CASE_INPUTS"", | ""human_review_required"": true, | ""blockers"": [ | ""WAITING_REAL_GEM_RESPONSE_PASTE"" | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false, | ""export_dir"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\05_EXPORTS\\P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE_20260624_104926"""
PROMPT-7715ee30f17f,05_EXPORTS/P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE_20260624_104926/P187_SUMMARY.json,HISTORICAL,7715ee30f17f,873576d911f9,1201,33,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""STATUS"": ""WAITING_P187_REAL_MANUAL_PORTFOLIO_CASE_INPUTS"", | ""export_dir"": ""C:\\Users\\Julie\\Documents\\JRb-Dev\\MVP_QAIC_PY_WORK_20260623_192901\\05_EXPORTS\\P187_REAL_MANUAL_PORTFOLIO_CASE_REVIEW_GATE_20260624_104926"", | ""human_review_required"": true, | ""blockers"": [ | ""WAITING_REAL_GEM_RESPONSE_PASTE"" | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false,"
PROMPT-4556902323dc,05_EXPORTS/P188_REAL_CASE_UI_OPERATOR_DECISION_GATE_20260624_105355/P188_REAL_CASE_OPERATOR_DECISION_GATE.json,HISTORICAL,4556902323dc,34cde2fd0ed6,2151,77,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""operator_instruction"": ""Déposer une vraie capture portfolio puis coller une vraie réponse GEM."", | ""human_review_required"": true, | ""blockers"": [ | ""WAITING_REAL_GEM_RESPONSE_PASTE"" | ""gem_call_executed"": false, | ""auto_apply_gem_response"": false, | ""recommended_next"": ""WAIT_OPERATOR_REAL_CAPTURE_AND_GEM_RESPONSE"","
PROMPT-abf3ccde8a6b,mvp_qaic_py/gem_prompt_daily_shortcut.py,REFERENCE_AUDIT,abf3ccde8a6b,1944a662a3af,11112,311,True,True,True,True,True,True,True,False,False,False,True,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"from .gem_prompt_runtime_cli import GemRuntimeRequest, write_runtime_pack | VERSION = ""MVP_QAIC_P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT_0_1_0_SAFE"" | ""COPY_PASTE_TO_GEM_ONLY"", | ""NO_ORDER"", | DEFAULT_PORTFOLIO_INPUT = ( | ""human_review_required=true; prices_not_verified=true."" | run_id: str = ""DAILY-GEM-REVIEW"" | return ""IMAGE_REVIEW_REQUIRED"" | ""contract"": ""P118_PROMPT_GEM_DAILY_OPERATOR_SHORTCUT"", | ""primary_comman"
PROMPT-75d0d29e0809,mvp_qaic_py/gem_prompt_usability_pack.py,REFERENCE_AUDIT,75d0d29e0809,7a1891002854,10715,299,True,True,True,True,True,True,True,False,False,False,True,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"from .gem_prompt_runtime_cli import GemRuntimeRequest, write_runtime_pack | VERSION = ""MVP_QAIC_P117_PROMPT_GEM_RUNTIME_USABILITY_PACK_0_1_0_SAFE"" | ""COPY_PASTE_TO_GEM_ONLY"", | ""NO_ORDER"", | DEFAULT_STRUCTURED_PORTFOLIO = { | ""contract"": ""P117_PROMPT_GEM_RUNTIME_USABILITY_PACK"", | ""purpose"": ""Make P116 GEM prompt runtime usable for daily manual portfolio reviews."", | ""primary_command"": ""python -m mvp_qaic_py.gem_prom"
PROMPT-8d97c1925aa2,mvp_qaic_py/nicegui_prompt_cockpit_local_private.py,HISTORICAL,8d97c1925aa2,64e241fe8ced,26602,669,True,True,True,True,False,True,True,True,False,False,True,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""NO_ORDER"", | ""NO_SIZING"", | ""NO_AUTO_APPLY_GEM_RESPONSE"", | ""HUMAN_REVIEW_REQUIRED"", | ""GEM_RESPONSE_LOCAL_SAVE"", | request.exports_dir, ""P132_GEM_MULTIMODAL_PORTFOLIO_PROMPT.md"" | request.exports_dir, ""P133_GEM_RESPONSE_CAPTURE_GATE.json"" | request.exports_dir, ""P133_GEM_RESPONSE_HUMAN_REVIEW.md"" | p133_pretty_json_path = _find_latest_file(request.exports_dir, ""P133_GEM_RESPONSE_PRETTY.json"") | ""paste_gem_response_"
PROMPT-7f94b905df34,mvp_qaic_py/p166_reference_prompt_rebuild_from_source_index.py,REFERENCE_AUDIT,7f94b905df34,733462f938f0,12160,367,True,True,True,True,False,True,True,False,False,True,True,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""gem"", | ""portfolio"", | if ""prompt"" in blob and (""gem"" in blob or ""gpt"" in blob): | if ""portfolio"" in blob and ""json"" in blob: | Analyze a crypto portfolio screenshot or equivalent portfolio text, extract structured information, identify missing data, assess review needs, and return a safe human-review decision package. | ## Hard rules | - If data is missing, stale, ambiguous, unreadable, or inconsistent, return `REV"
PROMPT-03b14d68275a,mvp_qaic_py/p187_real_manual_portfolio_case_review_gate.py,SMOKE_IGNORED_REFERENCE,03b14d68275a,9ee41e104729,8511,271,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"from mvp_qaic_py.p184_real_gem_session_review_response_parser import ( | parse_gem_response_text, | ""gem_call_executed"": False, | ""auto_apply_gem_response"": False, | folder = root / ""00_OPERATOR_EXPORTS"" / ""P181_GEM_RESPONSES"" | def build_manual_portfolio_case_review_gate(project_root: str | Path) -> dict[str, Any]: | parsed_response = parse_gem_response_text( | blockers: list[str] = [] | blockers.append(""WAITING_REA"
PROMPT-f842fd2dd36d,mvp_qaic_py/p188_real_case_ui_operator_decision_gate.py,HISTORICAL,f842fd2dd36d,775db6bb5bcd,9028,299,True,True,True,True,False,True,True,True,False,True,False,True,84,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"from mvp_qaic_py.p187_real_manual_portfolio_case_review_gate import ( | build_manual_portfolio_case_review_gate, | ""gem_call_executed"": False, | ""auto_apply_gem_response"": False, | gate = build_manual_portfolio_case_review_gate(root) | else ""Déposer une vraie capture portfolio puis coller une vraie réponse GEM."" | ""human_review_required"": True, | ""blockers"": gate[""blockers""], | else ""WAIT_OPERATOR_REAL_CAPTURE_AND_GE"
PROMPT-402bc16cee83,05_EXPORTS/P104_WEBAPP_UI_PROMPT_BENCHMARK_DATA_PACK_20260622_102228/P104_WEBAPP_UI_SAMPLE_DATA_PACK.json,REFERENCE_AUDIT,402bc16cee83,4824b999a8e1,16220,528,False,True,True,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""no_order"": true, | ""portfolio_on_demand_supported"": true, | ""no_order"": true, | ""section_id"": ""portfolio_input"", | ""title"": ""Portfolio optionnel"", | ""label"": ""Aucun portfolio"", | ""section_id"": ""missing_data"", | ""section_id"": ""blockers"", | ""path"": ""/portfolio-review"", | ""view"": ""portfolio_prompt_review"" | ""template_id"": ""portfolio_public_review"", | ""safety"": ""human_review_only_no_order_no_sizing"", | ""blockers"": [], |"
PROMPT-665002e37d46,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/STATIC_PREVIEW/data/webapp_pack.json,REFERENCE_AUDIT,665002e37d46,4824b999a8e1,17861,588,False,True,True,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""no_order"": true, | ""portfolio_on_demand_supported"": true, | ""no_order"": true, | ""section_id"": ""portfolio_input"", | ""title"": ""Portfolio optionnel"", | ""label"": ""Aucun portfolio"", | ""section_id"": ""missing_data"", | ""section_id"": ""blockers"", | ""path"": ""/portfolio-review"", | ""view"": ""portfolio_prompt_review"" | ""template_id"": ""portfolio_public_review"", | ""safety"": ""human_review_only_no_order_no_sizing"", | ""category"": ""PORT"
PROMPT-665002e37d46,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/webapp_pack.json,REFERENCE_AUDIT,665002e37d46,4824b999a8e1,17861,588,False,True,True,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""no_order"": true, | ""portfolio_on_demand_supported"": true, | ""no_order"": true, | ""section_id"": ""portfolio_input"", | ""title"": ""Portfolio optionnel"", | ""label"": ""Aucun portfolio"", | ""section_id"": ""missing_data"", | ""section_id"": ""blockers"", | ""path"": ""/portfolio-review"", | ""view"": ""portfolio_prompt_review"" | ""template_id"": ""portfolio_public_review"", | ""safety"": ""human_review_only_no_order_no_sizing"", | ""category"": ""PORT"
PROMPT-59879b10e854,05_EXPORTS/P114_GEM_PROMPT_RUNNER_PACK_COPY_PASTE_AND_JSON_CONTRACT_20260622_124512/P114_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-920d6e70849d,05_EXPORTS/P114_GEM_PROMPT_RUNNER_PACK_COPY_PASTE_AND_JSON_CONTRACT_20260622_124512/P114_RUNNER_REPORT.md,HISTORICAL,920d6e70849d,a4dd42cba215,653,15,True,False,True,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,# P114 GEM Prompt Runner Pack Report | - status: REVIEW_REQUIRED | - version: MVP_QAIC_P114_GEM_PROMPT_RUNNER_PACK_0_1_0_SAFE | - output_dir: G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P114_GEM_PROMPT_RUNNER_PACK_COPY_PASTE_AND_JSON_CONTRACT_20260622_124512 | - input_mode: IMAGE_REVIEW_REQUIRED | - missing_data_count: 4 | - safety: HUMAN_REVIEW_ONLY / NO_BROKER / 
PROMPT-59879b10e854,05_EXPORTS/P116_GEM_PROMPT_RUNTIME_MINI_CLI_20260622_132029/P116_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-59879b10e854,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT/P116_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-59879b10e854,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_RUNTIME_PACK/P116_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-59879b10e854,05_EXPORTS/P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404/P119_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-59879b10e854,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_RUNTIME_PACK/P116_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-59879b10e854,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P119_RESPONSE_CAPTURE_QUEUE/P119_EXPECTED_GEM_OUTPUT_SCHEMA.json,HISTORICAL,59879b10e854,ccc067974752,1306,65,True,True,False,True,False,True,True,False,True,True,True,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""blockers"": { | ""REVIEW_REQUIRED"", | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio_review"": { | ""missing_data"", | ""blockers"", | ""no_order_no_sizing"", | ""title"": ""MVP QAIC P114 Expected GEM Portfolio Review Output"","
PROMPT-7c14afaec337,05_EXPORTS/P132_R1_FRENCH_RESPONSE_JSON_STABLE_20260622_175827/P132_EXPECTED_GEM_OUTPUT_SCHEMA.json,REFERENCE_AUDIT,7c14afaec337,d20e6a35b05f,4503,220,False,True,True,True,True,True,True,False,True,True,False,True,82,0,MERGE_INTO_MASTER,High value historical rules candidate for master prompt.,"""human_review_required"": { | ""blockers"": { | ""IMAGE_USED"", | ""REVIEW_REQUIRED"" | ""blockers"" | ""image_used"": { | ""missing_data"": { | ""no_order_no_sizing"": { | ""portfolio"": { | ""reference_currency"": { | ""REVIEW_REQUIRED"", | ""reference_currency"", | ""image_used"", | ""portfolio"", | ""missing_data"", | ""human_review_required"", | ""no_order_no_sizing"""
