priority_rank,category,migration_decision,source_area,path,suffix,suggested_python_target,safety_boundary,reason
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_REQUIRED_OUTPUTS_MATRIX.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_apps_script_other.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_decision_journal.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_gpt_response_intake.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_reference_docs.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_sheets_exports.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/MANIFEST_P079B.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_DOMAIN_DECISION_WORKING_COPY.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_FIELD_REVIEW_WORKING_COPY.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_HUMAN_REVIEW_INSTRUCTIONS.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_HUMAN_REVIEW_WORKING_COPY_REPORT.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_OUTPUT_REVIEW_WORKING_COPY.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/P079B_RULE_REVIEW_WORKING_COPY.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_apps_script_other.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_decision_journal.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_gpt_response_intake.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_reference_docs.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_sheets_exports.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/MANIFEST_P079D.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_CONTROLLED_REVIEW_DECISION_PACK_REPORT.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_DOMAIN_DECISION_PACK.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_FIELD_DECISION_PACK.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_HUMAN_SIGNOFF_INSTRUCTIONS.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_OUTPUT_DECISION_PACK.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_P080_GATE_STATUS.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/P079D_RULE_DECISION_PACK.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P108_UI_POLISH_CANONICAL_INDEX_DECISION_GATE_20260622_110317/P108_UI_POLISH_CANONICAL_INDEX_DECISION_GATE_CONTRACT.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P108_UI_POLISH_CANONICAL_INDEX_DECISION_GATE_20260622_110317/P108_UI_POLISH_CANONICAL_INDEX_DECISION_GATE_REPORT.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P108_UI_POLISH_CANONICAL_INDEX_DECISION_GATE_20260622_110317/P108_UI_POLISH_DECISION_PACK.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P108_UI_POLISH_CANONICAL_INDEX_DECISION_GATE_20260622_110317/P108_UI_POLISH_REQUIREMENTS.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P110B_HUMAN_CONFIRM_CANONICAL_INDEX_PATCH_PLAN_20260622_115305/P110B_CONFIRMATION_REVIEW.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P111_R1_CANONICAL_INDEX_CONFIRMATION_SEAL_AFTER_P112_20260622_120852/P111_R1_CANONICAL_INDEX_CONFIRMATION_DECISION.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P111_R1_CANONICAL_INDEX_CONFIRMATION_SEAL_AFTER_P112_20260622_120852/P111_R1_CANONICAL_INDEX_CONFIRMATION_REVIEW.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P59D_HUMAN_REVIEW_20260621_012829/P59D_HUMAN_REVIEW_SUMMARY.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P72R3_OPERATOR_SMOKE_RELEASE_CANDIDATE_NO_BOM_20260621_135016/outputs/review_pack/operator_review.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P72R3_OPERATOR_SMOKE_RELEASE_CANDIDATE_NO_BOM_20260621_135016/outputs/review_pack/operator_review.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P72R3_OPERATOR_SMOKE_RELEASE_CANDIDATE_NO_BOM_20260621_135016/outputs/review_pack/operator_review_manifest.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P72R4_OPERATOR_SMOKE_RELEASE_CANDIDATE_PYTHON_UTF8_20260621_135454/outputs/review_pack/operator_review.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P72R4_OPERATOR_SMOKE_RELEASE_CANDIDATE_PYTHON_UTF8_20260621_135454/outputs/review_pack/operator_review.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P72R4_OPERATOR_SMOKE_RELEASE_CANDIDATE_PYTHON_UTF8_20260621_135454/outputs/review_pack/operator_review_manifest.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P72R5_OPERATOR_SMOKE_STRICT_MOCK_SEAL_20260621_135909/outputs/review_pack/operator_review.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P72R5_OPERATOR_SMOKE_STRICT_MOCK_SEAL_20260621_135909/outputs/review_pack/operator_review.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P72R5_OPERATOR_SMOKE_STRICT_MOCK_SEAL_20260621_135909/outputs/review_pack/operator_review_manifest.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_DECISION_WORKBENCH.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_DECISION_WORKBENCH.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_EVIDENCE_INDEX.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_HUMAN_REVIEW_GUIDE.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_README.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P74_HUMAN_OPERATOR_REVIEW_PACK_20260621_140916/P74_SUMMARY.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_DECISION_WORKBENCH.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_DECISION_WORKBENCH.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_EVIDENCE_INDEX.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_HUMAN_REVIEW_GUIDE.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_README.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206/P74R_SUMMARY.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P75_BRIDGE_SELECTOR_READONLY_20260621_141646/P75_BRIDGE_SELECTOR_DECISION.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P76_FINAL_BRIDGE_HANDOFF_STOP_20260621_150505/P76_OPERATOR_DECISION.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P77_LIVE_DRYRUN_PRECHECK_ONLY_20260621_150915/P77_OPERATOR_DECISION.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P78R4_PYTHON_LIVE_LOCAL_SMOKE_ASCII_TEMP_INPUT_20260621_153344/outputs/review_pack/operator_review.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P78R4_PYTHON_LIVE_LOCAL_SMOKE_ASCII_TEMP_INPUT_20260621_153344/outputs/review_pack/operator_review.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P78R4_PYTHON_LIVE_LOCAL_SMOKE_ASCII_TEMP_INPUT_20260621_153344/outputs/review_pack/operator_review_manifest.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/cli_stdout.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/P78R_MANIFEST.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/P78R_POLICY_CORRECTION.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/P78R_README.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/P78R_SUMMARY.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,06_REPORTS/P78R_PYTHON_LIVE_LOCAL_SMOKE_SIZING_PREVIEW_20260621_152233/trade_plan_input.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,docs/audit/MVP_QAIC_P86_OPERATOR_DECISION_GATE_FAST_FUSE.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,docs/audit/MVP_QAIC_P96A_JOURNAL_APPEND_DRYRUN_LOCAL_FIRST.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,docs/audit/MVP_QAIC_P96B_LIVE_JOURNAL_APPEND_EVIDENCE.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,python,mvp_qaic_py/operator/operator_decision_gate.py,.py,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
