candidate_id,source_path,classification,score,decision,sha12,size_chars_sampled,contains_no_broker,contains_no_order,contains_no_sizing,contains_usd,contains_json
PROMPT_0203_2ce2b0ec8cd6,05_EXPORTS/P133_GEM_MULTIMODAL_RESPONSE_CAPTURE_IMAGE_USAGE_GATE_20260622_181633/P133_README.md,REVIEW_CANDIDATE,47,ARCHIVE_OR_LOW_PRIORITY_REVIEW,de7e1cc76d05,266,True,True,True,True,False
PROMPT_0226_d422dc7d2860,05_EXPORTS/P137_R1_RUFF_IMPORT_FIX_20260622_214321/P137_GEM_OUTPUT_CONTRACT.json,GEM_RESPONSE_RELATED,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,0575b5e0161c,1095,False,False,False,True,True
PROMPT_0247_f6f91bb0d17c,05_EXPORTS/P145_GEM_RESPONSE_IMPORT_E2E_20260623_124938/P145_GEM_RESPONSE_IMPORT_PAYLOAD.json,GEM_RESPONSE_RELATED,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,3a2539f7f3ed,3543,False,False,False,True,True
PROMPT_0256_7dc37bcc5801,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P145_GEM_RESPONSE_IMPORT_E2E/P145_GEM_RESPONSE_IMPORT_PAYLOAD.json,GEM_RESPONSE_RELATED,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,3a2539f7f3ed,3543,False,False,False,True,True
PROMPT_0160_9cc880a88b3c,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_E2E_CHECKLIST.csv,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ed43e2e4a591,473,False,False,False,False,False
PROMPT_0292_62f3ec7c1b43,05_EXPORTS/P156_PROMPT_PATCH_CANDIDATE_OR_STOP_AFTER_HUMAN_REVIEW_20260623_160539/P156_PROMPT_PATCH_CANDIDATE.md,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f9a626447ed1,409,True,True,True,False,False
PROMPT_0297_914135c96dcd,05_EXPORTS/P157_PROMPT_PATCH_CANDIDATE_REVIEW_OR_APPLY_GATE_20260623_141418/P157_PROMPT_PATCH_CANDIDATE_READBACK.md,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f9a626447ed1,409,True,True,True,False,False
PROMPT_0299_719c34120930,05_EXPORTS/P157_PROMPT_PATCH_CANDIDATE_REVIEW_OR_APPLY_GATE_20260623_141418/P157_PROMPT_PATCH_CANDIDATE_REVIEW_REPORT.json,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5ccdc817841d,1165,False,False,False,False,False
PROMPT_0300_dd657eea5ee4,05_EXPORTS/P157_PROMPT_PATCH_CANDIDATE_REVIEW_OR_APPLY_GATE_20260623_141418/P157_REVIEW_GATE_DECISION.md,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,85435bb2b309,926,False,False,False,False,False
PROMPT_0301_14b9529f8558,05_EXPORTS/P157_PROMPT_PATCH_CANDIDATE_REVIEW_OR_APPLY_GATE_20260623_141418/P157_SUMMARY.json,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5ccdc817841d,1165,False,False,False,False,False
PROMPT_0307_8d19476381b4,05_EXPORTS/P158_MANUAL_PROMPT_PATCH_APPLY_OR_STOP_20260623_141833/P158_PROMPT_PATCH_CANDIDATE_READBACK.md,PROMPT_EXPORT_REFERENCE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f9a626447ed1,409,True,True,True,False,False
PROMPT_0452_20ec1890f9b7,mvp_qaic_py/p181abc_operator_ui_prompt_capture_sessions.py,PROMPT_SOURCE_CANDIDATE,46,ARCHIVE_OR_LOW_PRIORITY_REVIEW,9dfde2df4a06,6000,False,False,False,False,True
PROMPT_0195_4f9c794ca4f8,05_EXPORTS/P132_R2_PRETTY_JSON_PROMPT_SYNC_20260622_184031/P132_README.md,PROMPT_EXPORT_REFERENCE,45,ARCHIVE_OR_LOW_PRIORITY_REVIEW,76904f71ece4,357,False,False,False,True,False
PROMPT_0354_9ea3bb271622,05_EXPORTS/P182_PROMPT_HISTORY_LIBRARY_VERSION_STUDIO_20260624_095740/P182_SUMMARY.json,PROMPT_LIBRARY_REFERENCE,45,ARCHIVE_OR_LOW_PRIORITY_REVIEW,0035e22c7ad2,958,False,False,False,False,False
PROMPT_0449_06a739608425,mvp_qaic_py/p171_nicegui_local_prompt_cockpit_bind_cache_panels.py,PROMPT_SOURCE_CANDIDATE,45,ARCHIVE_OR_LOW_PRIORITY_REVIEW,c9fe469ddd89,6000,False,False,False,False,True
PROMPT_0040_9be2f006a3d6,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_OPERATOR_CHECKLIST.md,PROMPT_EXPORT_REFERENCE,44,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5361016cb391,710,False,False,False,False,True
PROMPT_0050_dd41a8cbea7c,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_USABILITY_REPORT.md,PROMPT_EXPORT_REFERENCE,44,ARCHIVE_OR_LOW_PRIORITY_REVIEW,787b7d9f5c2a,811,False,False,False,False,False
PROMPT_0140_609ed912d9f9,05_EXPORTS/P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704/P128_IMAGE_CAPTURE_INBOX/README.md,PROMPT_EXPORT_REFERENCE,44,ARCHIVE_OR_LOW_PRIORITY_REVIEW,cfe688fd09dd,232,False,False,False,False,False
PROMPT_0005_b1d5e19eea9e,00_OPERATOR_EXPORTS/P181_GEM_RESPONSES/P186_SMOKE_GEM_RESPONSE.json,REVIEW_CANDIDATE,44,ARCHIVE_OR_LOW_PRIORITY_REVIEW,b6f67a7b85f3,576,False,False,False,True,False
PROMPT_0322_cddfb5ab866e,05_EXPORTS/P164_HISTORICAL_PROMPT_AUDIT_REFERENCE_REBUILD_20260623_165825/P164_REFERENCE_REBUILD_DECISION.md,HISTORICAL_AUDIT_PROMPT,43,ARCHIVE_OR_LOW_PRIORITY_REVIEW,960f834fa7c9,963,False,False,False,False,False
PROMPT_0260_0d0e6ebc0ee4,05_EXPORTS/P152A_PROMPT_SOURCE_BINDING_FOR_REAL_GEM_20260623_140542/P152A_PROMPT_SOURCE_BINDING_FOR_REAL_GEM.md,PROMPT_EXPORT_REFERENCE,43,ARCHIVE_OR_LOW_PRIORITY_REVIEW,250e897d1240,696,True,False,False,False,False
PROMPT_0143_48418cfbc2a1,05_EXPORTS/P128_PROMPT_INPUT_IMAGE_CAPTURE_HUMAN_REVIEW_20260622_161704/P128_MANUAL_TRANSCRIPTION_TEMPLATE.md,PROMPT_EXPORT_REFERENCE,42,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ccd850bdf24f,720,False,False,False,False,False
PROMPT_0344_d452ae642035,05_EXPORTS/P177_GEM_PORTFOLIO_PROMPT_WORKFLOW_USABLE_SMOKE_20260624_090757/P177_GEM_PORTFOLIO_PROMPT_SMOKE_REPORT.md,PROMPT_EXPORT_REFERENCE,42,ARCHIVE_OR_LOW_PRIORITY_REVIEW,33397b71adec,773,True,True,True,False,False
PROMPT_0201_d71cb1eb51ba,05_EXPORTS/P133_GEM_MULTIMODAL_RESPONSE_CAPTURE_IMAGE_USAGE_GATE_20260622_181633/P133_GEM_RESPONSE_PRETTY.json,REVIEW_CANDIDATE,42,ARCHIVE_OR_LOW_PRIORITY_REVIEW,80ac3b32e6d0,2198,False,False,False,True,False
PROMPT_0204_7fbe8b91d60c,05_EXPORTS/P133_GEM_MULTIMODAL_RESPONSE_CAPTURE_IMAGE_USAGE_GATE_20260622_181633/P133_SAMPLE_GEM_RESPONSE_INPUT_MINIFIED.json,REVIEW_CANDIDATE,42,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ce19678ca01b,1762,False,False,False,True,False
PROMPT_0277_a52b58f793e2,05_EXPORTS/P152_REAL_GEM_RESPONSE_IMPORT_OR_STOP_20260623_142527/P152_REAL_GEM_RESPONSE_PAYLOAD.json,REVIEW_CANDIDATE,42,ARCHIVE_OR_LOW_PRIORITY_REVIEW,db592c84b768,3155,False,False,False,True,False
PROMPT_0227_fa5169f65a01,05_EXPORTS/P137_R1_RUFF_IMPORT_FIX_20260622_214321/P137_GEM_OUTPUT_CONTRACT.md,GEM_RESPONSE_RELATED,41,ARCHIVE_OR_LOW_PRIORITY_REVIEW,55cdd5504112,563,False,False,False,True,True
PROMPT_0390_f49c3a979a13,05_EXPORTS/P193R_GEM_DECISION_JOURNAL_ROUNDTRIP_EVIDENCE_BINDING_20260624_115727/P193R_GEM_DECISION_JOURNAL_EVIDENCE.csv,GEM_RESPONSE_RELATED,41,ARCHIVE_OR_LOW_PRIORITY_REVIEW,646d39fdeb72,6000,False,False,False,False,True
PROMPT_0397_78fdc5cf2e2f,05_EXPORTS/P193R_GEM_DECISION_JOURNAL_ROUNDTRIP_EVIDENCE_BINDING_20260624_120357/P193R_GEM_DECISION_JOURNAL_EVIDENCE.csv,GEM_RESPONSE_RELATED,41,ARCHIVE_OR_LOW_PRIORITY_REVIEW,6d928a02c8df,6000,False,False,False,False,True
PROMPT_0461_aceba1b5e4bd,mvp_qaic_py/p196_real_case_portfolio_gem_operator_inputs_maxi.py,GEM_RESPONSE_RELATED,41,ARCHIVE_OR_LOW_PRIORITY_REVIEW,30edc3f3bb48,6000,False,False,False,False,True
PROMPT_0150_1f60fb0c7fd5,05_EXPORTS/P129_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_162333/P129_NEXT_ACTIONS.md,PROMPT_EXPORT_REFERENCE,41,ARCHIVE_OR_LOW_PRIORITY_REVIEW,cbaffafa3e11,306,False,False,False,False,False
PROMPT_0190_b5ba3ab51993,05_EXPORTS/P132_R2_PRETTY_JSON_PROMPT_SYNC_20260622_184031/P132_COPY_PASTE_TEXT_OPTIONAL_TEMPLATE.md,PROMPT_EXPORT_REFERENCE,41,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ebf56a58bb8f,284,False,False,False,True,False
PROMPT_0059_ea4cfeb5f154,05_EXPORTS/P118_GEM_DAILY_OPERATOR_SHORTCUT_20260622_133524/P118_RUNTIME_PACK/P116_RUNTIME_PAYLOAD.json,GEM_RESPONSE_RELATED,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,83b797101af1,6000,False,False,False,False,True
PROMPT_0065_6a1ab11c7dc8,05_EXPORTS/P119_GEM_RESPONSE_CAPTURE_REVIEW_QUEUE_20260622_140404/P119_RESPONSE_CAPTURE.json,GEM_RESPONSE_RELATED,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,4b51c54d42b3,5629,False,False,False,False,True
PROMPT_0085_d09a997fc1c2,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P118_DAILY_SHORTCUT/P118_RUNTIME_PACK/P116_RUNTIME_PAYLOAD.json,GEM_RESPONSE_RELATED,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,9198308eae48,6000,False,False,False,False,True
PROMPT_0091_89880cc42b3d,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P119_RESPONSE_CAPTURE_QUEUE/P119_RESPONSE_CAPTURE.json,GEM_RESPONSE_RELATED,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,674bcdf64a59,5649,False,False,False,False,True
PROMPT_0099_3648b59c57fe,05_EXPORTS/P121_DAILY_GEM_LOOP_E2E_LOCAL_SMOKE_20260622_144950/P121_STEP_P120_DECISION_JOURNAL_BRIDGE/P120_SOURCE_CAPTURE_SNAPSHOT.json,GEM_RESPONSE_RELATED,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,674bcdf64a59,5649,False,False,False,False,True
PROMPT_0167_6671806b2ae0,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_P124_HANDOFF/run_notes.md,PROMPT_EXPORT_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,05e6b45d4c18,343,False,False,False,False,False
PROMPT_0243_5421194537be,05_EXPORTS/P144_PROMPT_COCKPIT_WORKFLOWS_20260623_124209/P144_PROMPT_COCKPIT_WORKFLOWS.md,PROMPT_EXPORT_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,6ee396de9239,486,True,False,False,False,False
PROMPT_0252_5ccce5a51503,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P144_PROMPT_COCKPIT_WORKFLOWS/P144_PROMPT_COCKPIT_WORKFLOWS.md,PROMPT_EXPORT_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,6ee396de9239,486,True,False,False,False,False
PROMPT_0339_5d912d5e63f4,05_EXPORTS/P176_NICEGUI_REVIEW_ONLY_ACTIONS_PROMPT_WORKFLOW_20260624_090430/P176_REVIEW_ONLY_PROMPT_WORKFLOW_MODEL.json,PROMPT_EXPORT_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,6448238b29b7,2552,False,False,False,False,False
PROMPT_0341_2769151670f6,05_EXPORTS/P176_NICEGUI_REVIEW_ONLY_ACTIONS_PROMPT_WORKFLOW_20260624_090430/P176_SUMMARY.json,PROMPT_EXPORT_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,12a66b93559b,983,False,False,False,False,False
PROMPT_0346_6454f7893708,05_EXPORTS/P177_GEM_PORTFOLIO_PROMPT_WORKFLOW_USABLE_SMOKE_20260624_090757/P177_SUMMARY.json,PROMPT_EXPORT_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,9e6c70c1410f,966,False,False,False,False,False
PROMPT_0353_13f5192c165f,05_EXPORTS/P182_PROMPT_HISTORY_LIBRARY_VERSION_STUDIO_20260624_095740/P182_PROMPT_HISTORY_LIBRARY_REPORT.md,PROMPT_LIBRARY_REFERENCE,40,ARCHIVE_OR_LOW_PRIORITY_REVIEW,48b071997103,613,True,True,True,False,False
PROMPT_0404_0e6d23d0556e,05_EXPORTS/P194R_GEM_RUNTIME_CLOSE_SHEETS_EXPORT_CONTRACT_20260624_121239/P194R_GEM_RUNTIME_CLOSE_CONTRACT.json,GEM_RESPONSE_RELATED,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,562cd0508739,6000,False,False,False,False,True
PROMPT_0407_3afa9b7ecf42,05_EXPORTS/P194R_GEM_RUNTIME_CLOSE_SHEETS_EXPORT_CONTRACT_20260624_121239/P194R_SHEETS_EXPORT_CONTRACT.csv,GEM_RESPONSE_RELATED,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,628dd544ba7f,3868,False,False,False,False,True
PROMPT_0457_d233b72e91b5,mvp_qaic_py/p191r_gem_tracking_tabs_runtime_binding_matrix.py,GEM_RESPONSE_RELATED,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,266a447130ae,6000,False,False,False,False,True
PROMPT_0348_3e5e71ab56f6,05_EXPORTS/P181ABC_OPERATOR_UI_PROMPT_CAPTURE_SESSIONS_FAST_FUSE_20260624_094832/P181ABC_OPERATOR_UI_RESULT.json,PROMPT_EXPORT_REFERENCE,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,7e27d4b70256,2392,False,False,False,False,False
PROMPT_0349_2cb9eb7cd260,05_EXPORTS/P181ABC_OPERATOR_UI_PROMPT_CAPTURE_SESSIONS_FAST_FUSE_20260624_094832/P181ABC_SUMMARY.json,PROMPT_EXPORT_REFERENCE,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,7e27d4b70256,2392,False,False,False,False,False
PROMPT_0359_a67791c467a2,05_EXPORTS/P183_CAPTURE_TO_SESSION_LINK_PROMPT_RUN_WORKFLOW_20260624_100649/P183_SUMMARY.json,PROMPT_EXPORT_REFERENCE,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ee04407d67cb,931,False,False,False,False,False
PROMPT_0364_57de92f2cf66,05_EXPORTS/P183_CAPTURE_TO_SESSION_LINK_PROMPT_RUN_WORKFLOW_20260624_100750/P183_SUMMARY.json,PROMPT_EXPORT_REFERENCE,39,ARCHIVE_OR_LOW_PRIORITY_REVIEW,de341fdc369e,931,False,False,False,False,False
PROMPT_0419_68082b3095b4,mvp_qaic_py/gem_manual_test_review_pack.py,GEM_RESPONSE_RELATED,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,53c123e9a42b,6000,False,False,False,False,True
PROMPT_0038_83c7dc90a67d,05_EXPORTS/P116_GEM_PROMPT_RUNTIME_MINI_CLI_20260622_132029/P116_RUNTIME_REPORT.md,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,fe59a5e1a79d,622,False,False,False,False,False
PROMPT_0047_3c1d7a936128,05_EXPORTS/P117_GEM_PROMPT_RUNTIME_USABILITY_PACK_20260622_132830/P117_SAMPLE_RUNTIME_PACK_PASTED_TEXT/P116_RUNTIME_REPORT.md,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,68ab69531003,665,False,False,False,False,False
PROMPT_0242_25e85e704584,05_EXPORTS/P144_PROMPT_COCKPIT_WORKFLOWS_20260623_124209/P144_OPERATOR_ACTIONS.csv,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,86a4ba79f777,1318,False,False,False,False,False
PROMPT_0245_ea46fe52e3d0,05_EXPORTS/P144_PROMPT_COCKPIT_WORKFLOWS_20260623_124209/P144_SUMMARY.json,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,7c15529ed1de,735,False,False,False,False,False
PROMPT_0251_deb5bf8d3237,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P144_PROMPT_COCKPIT_WORKFLOWS/P144_OPERATOR_ACTIONS.csv,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,86a4ba79f777,1318,False,False,False,False,False
PROMPT_0254_4766d1087a4c,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P144_PROMPT_COCKPIT_WORKFLOWS/P144_SUMMARY.json,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,7c15529ed1de,735,False,False,False,False,False
PROMPT_0330_1a490795c671,05_EXPORTS/P166_REFERENCE_PROMPT_REBUILD_FROM_SOURCE_INDEX_20260623_174903/P166_SUMMARY.json,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,7ddcef0a03f0,878,False,False,False,False,True
PROMPT_0331_4871014487b8,05_EXPORTS/P167_HUMAN_REVIEW_REFERENCE_PROMPT_GATE_20260623_180529/P167_GATE_REPORT.md,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,7cf028936bff,1244,False,False,False,False,True
PROMPT_0334_5c7fbc40b54d,05_EXPORTS/P167_HUMAN_REVIEW_REFERENCE_PROMPT_GATE_20260623_180529/P167_SUMMARY.json,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,323a97939b07,975,False,False,False,False,False
PROMPT_0335_ae226534d6e6,05_EXPORTS/P171_NICEGUI_LOCAL_PROMPT_COCKPIT_CACHE_PANELS_20260624_002716/P171_COCKPIT_PANEL_MODEL.json,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,16c5eb13c73c,4369,False,False,False,False,False
PROMPT_0337_90b64a647753,05_EXPORTS/P171_NICEGUI_LOCAL_PROMPT_COCKPIT_CACHE_PANELS_20260624_002716/P171_NICEGUI_PANEL_MODEL.csv,PROMPT_EXPORT_REFERENCE,38,ARCHIVE_OR_LOW_PRIORITY_REVIEW,723b6468c6ad,1220,False,False,False,False,False
PROMPT_0426_322378efe3b1,mvp_qaic_py/gem_response_decision_journal_bridge.py,GEM_RESPONSE_RELATED,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,9b7c5ba49a9c,6000,False,False,False,False,True
PROMPT_0427_aa2d9300f4f4,mvp_qaic_py/gem_response_review_queue.py,GEM_RESPONSE_RELATED,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,134a46ba26b6,6000,False,False,False,False,True
PROMPT_0436_e7028ef2ed24,mvp_qaic_py/p152_real_gem_response_import_or_stop.py,GEM_RESPONSE_RELATED,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,8f1b3691c507,6000,False,False,False,False,True
PROMPT_0455_898d378abe49,mvp_qaic_py/p184_real_gem_session_review_response_parser.py,GEM_RESPONSE_RELATED,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5adf2499cb8b,6000,False,False,False,False,True
PROMPT_0152_587d401b5b09,05_EXPORTS/P129_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_162333/P129_README.md,PROMPT_EXPORT_REFERENCE,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,72b03f19e288,279,False,False,False,False,False
PROMPT_0159_f2ef024b51f1,05_EXPORTS/P129_R1_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_163027/P129_README.md,PROMPT_EXPORT_REFERENCE,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f2fa5c58a3c9,406,False,False,False,False,False
PROMPT_0174_3bca8900fc0e,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_P129_BRIDGE/P129_README.md,PROMPT_EXPORT_REFERENCE,37,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f2fa5c58a3c9,406,False,False,False,False,False
PROMPT_0410_f50ed2c5024d,05_EXPORTS/P196_REAL_CASE_PORTFOLIO_GEM_OPERATOR_INPUTS_MAXI_20260624_123241/P196_INPUT_CONTRACT.csv,GEM_RESPONSE_RELATED,36,ARCHIVE_OR_LOW_PRIORITY_REVIEW,a57dc8c8f008,825,False,False,False,False,True
PROMPT_0412_5dc3689e2536,05_EXPORTS/P196_REAL_CASE_PORTFOLIO_GEM_OPERATOR_INPUTS_MAXI_20260624_123241/P196_REAL_CASE_PORTFOLIO_GEM_INPUTS.json,GEM_RESPONSE_RELATED,36,ARCHIVE_OR_LOW_PRIORITY_REVIEW,f556feddd50c,3498,False,False,False,False,True
PROMPT_0428_3811ef654b7b,mvp_qaic_py/lexique_method_prompt_context.py,PROMPT_SOURCE_CANDIDATE,36,ARCHIVE_OR_LOW_PRIORITY_REVIEW,1c9d06a4f641,6000,False,False,False,False,False
PROMPT_0315_bb02e31b1eae,05_EXPORTS/P160_REAL_GEM_RESPONSE_SMOKE_WITH_PATCH_OR_RELEASE_SEAL_20260623_153748/P160_REAL_GEM_RESPONSE_SMOKE_WITH_PATCH_REPORT.csv,GEM_RESPONSE_RELATED,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,8b795b945c0a,1840,False,False,False,True,True
PROMPT_0316_edd6869199dc,05_EXPORTS/P160_REAL_GEM_RESPONSE_SMOKE_WITH_PATCH_OR_RELEASE_SEAL_20260623_153748/P160_REAL_GEM_RESPONSE_SMOKE_WITH_PATCH_REPORT.json,GEM_RESPONSE_RELATED,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5479aa7be97b,2109,False,False,False,True,True
PROMPT_0318_1a40933c61e2,05_EXPORTS/P160_REAL_GEM_RESPONSE_SMOKE_WITH_PATCH_OR_RELEASE_SEAL_20260623_153748/P160_SUMMARY.json,GEM_RESPONSE_RELATED,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5479aa7be97b,2109,False,False,False,True,True
PROMPT_0019_f3d1b82a3c4e,05_EXPORTS/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_WEBAPP_20260622_103204/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_SAMPLE.json,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,3c5553b20cac,1907,False,False,False,False,False
PROMPT_0020_0c280119c2cc,05_EXPORTS/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_WEBAPP_20260622_103204/P105_LEXIQUE_METHOD_PROMPT_CONTEXT_WEBAPP_CONTRACT.json,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,5902836ac0e9,1300,False,False,False,False,False
PROMPT_0157_58b8b16afcf1,05_EXPORTS/P129_R1_IMAGE_TO_PROMPT_MANUAL_TRANSCRIPTION_BRIDGE_20260622_163027/P129_NEXT_ACTIONS.md,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ffb9a5072dd0,343,False,False,False,False,False
PROMPT_0172_491bb518eb19,05_EXPORTS/P130_OPERATOR_E2E_IMAGE_PROMPT_LOOP_20260622_164559/P130_P129_BRIDGE/P129_NEXT_ACTIONS.md,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,ffb9a5072dd0,343,False,False,False,False,False
PROMPT_0235_3863515b1ef0,05_EXPORTS/P138A_SHEETS_PROMPT_BASE_MIGRATION_CANDIDATE_20260622_231538/P138A_PROCESS_SIMPLIFICATION_SPEC.json,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,8b1ab35b86ff,1621,True,False,False,False,False
PROMPT_0236_170fabb05e29,05_EXPORTS/P138A_SHEETS_PROMPT_BASE_MIGRATION_CANDIDATE_20260622_231538/P138A_PROCESS_SIMPLIFICATION_SPEC.md,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,cbf0c3423ed1,1549,True,False,False,False,False
PROMPT_0263_141ec1f967b8,05_EXPORTS/P152A_PROMPT_SOURCE_BINDING_FOR_REAL_GEM_20260623_140542/P152A_SUMMARY.json,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,2f9c1fbcb548,780,False,False,False,False,False
PROMPT_0290_805716baec54,05_EXPORTS/P156_PROMPT_PATCH_CANDIDATE_OR_STOP_AFTER_HUMAN_REVIEW_20260623_155058/P156_WORKBENCH_DECISION_READBACK.csv,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,31357f5f7add,426,False,False,False,False,False
PROMPT_0295_bab75ad5b3f9,05_EXPORTS/P156_PROMPT_PATCH_CANDIDATE_OR_STOP_AFTER_HUMAN_REVIEW_20260623_160539/P156_WORKBENCH_DECISION_READBACK.csv,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,4f32b5dd65c6,402,False,False,False,False,False
PROMPT_0303_ba19850d110e,05_EXPORTS/P158_MANUAL_PROMPT_PATCH_APPLY_OR_STOP_20260623_141833/P158_MANUAL_APPLY_DECISION.csv,PROMPT_EXPORT_REFERENCE,35,ARCHIVE_OR_LOW_PRIORITY_REVIEW,62ef2c277118,751,False,False,False,False,False
